Error log data for Pathfinder
time, t_taken, offerror, angleerror, offsetpid, anglepid, output
1491945555726, 114, 59, 19, 20.33, 21.61, 173
1491945555762, 34, 52, 22, 14.58, 24.76, 171
1491945555840, 77, 49, 21, 17.19, 21.30, 170
1491945555899, 57, 46, 23, 15.69, 25.87, 173
1491945555970, 67, 46, 25, 17.60, 27.23, 176
1491945556045, 75, 56, 24, 33.11, 24.28, 189
1491945556083, 36, 72, 23, 44.99, 22.63, 199
1491945556174, 90, 88, 26, 51.50, 29.42, 212
1491945556240, 65, 84, 29, 29.46, 33.13, 194
1491945556295, 55, 73, 30, 18.09, 30.76, 180
1491945556353, 57, 68, 30, 23.45, 30.18, 185
1491945556402, 48, 65, 29, 23.34, 29.19, 184
1491945556510, 108, 70, 28, 32.52, 27.90, 192
1491945556568, 55, 73, 29, 32.68, 30.42, 195
1491945556640, 71, 87, 27, 48.88, 26.37, 207
1491945556697, 56, 104, 27, 58.53, 26.70, 217
1491945556771, 73, 103, 26, 41.20, 25.85, 199
1491945556854, 80, 103, 26, 41.43, 26.40, 199
1491945556895, 39, 103, 26, 41.53, 26.50, 200
1491945556987, 90, 137, 13, 89.05, 0.74, 221
1491945557063, 75, 123, 19, 35.23, 24.52, 191
1491945557120, 57, 111, 21, 33.10, 23.45, 188
1491945557182, 61, 105, 23, 36.40, 25.47, 193
1491945557214, 30, 96, 23, 29.62, 22.87, 184
1491945557310, 95, 77, 26, 11.89, 29.62, 173
1491945557368, 57, 75, 26, 27.99, 26.43, 186
1491945557431, 63, 72, 26, 25.46, 27.18, 184
1491945557497, 65, 71, 25, 27.49, 24.43, 183
1491945557580, 81, 74, 26, 32.74, 27.04, 191
1491945557666, 86, 83, 23, 42.70, 21.00, 195
1491945557728, 60, 82, 24, 32.35, 25.36, 189
1491945557768, 39, 82, 24, 32.65, 24.30, 188
1491945557863, 91, 79, 25, 28.40, 26.21, 186
1491945557942, 78, 74, 25, 25.83, 24.94, 182
1491945558008, 65, 72, 25, 26.56, 26.30, 184
1491945558041, 32, 70, 26, 26.31, 27.41, 185
1491945558138, 97, 66, 27, 22.86, 28.62, 183
1491945558208, 69, 68, 26, 29.46, 25.17, 186
1491945558256, 47, 71, 25, 31.97, 24.65, 188
1491945558345, 87, 73, 26, 31.06, 26.97, 190
1491945558403, 56, 74, 26, 30.98, 26.33, 189
1491945558442, 38, 75, 26, 30.49, 25.87, 188
1491945558523, 65, 76, 26, 32.28, 26.40, 190
1491945558600, 76, 76, 25, 30.01, 24.13, 186
1491945558672, 71, 75, 18, 29.84, 12.46, 174
1491945558728, 55, 71, 25, 24.33, 31.47, 187
1491945558806, 77, 65, 22, 20.67, 19.53, 172
1491945558907, 100, 70, 16, 32.97, 10.69, 175
1491945558991, 83, 69, 13, 26.17, 10.27, 168
1491945559068, 75, 67, 11, 25.41, 9.96, 167
1491945559158, 89, 64, 10, 22.20, 9.43, 163
1491945559237, 79, 53, 0, 10.42, -11.78, 130
1491945559293, 54, 40, -1, 2.80, -1.48, 133
1491945559363, 67, 21, -1, -9.72, -1.26, 121
1491945559441, 77, 11, -1, -5.90, -1.03, 125
1491945559508, 66, 14, -2, 9.38, -4.10, 137
1491945559567, 41, 18, -2, 10.91, -2.47, 140
1491945559642, 74, 22, -2, 12.58, -2.96, 141
1491945559696, 53, 31, -3, 22.05, -4.10, 149
1491945559734, 36, 30, -3, 11.83, -3.03, 140
1491945559803, 69, 23, -3, 2.55, -3.08, 131
1491945559875, 71, 19, -2, 3.70, -2.31, 133
1491945559923, 47, 8, -2, -7.90, -1.96, 122
1491945559997, 72, 2, -2, -5.11, -1.95, 124
1491945560072, 73, -3, -1, -7.58, -1.00, 123
1491945560144, 71, 0, -1, 3.15, -2.00, 133
1491945560203, 41, 1, -1, 3.13, -0.50, 134
1491945560293, 89, 4, -1, 4.58, -1.98, 134
1491945560365, 71, 11, -1, 10.75, -2.05, 140
1491945560434, 67, 11, 0, 5.18, 1.41, 138
1491945560496, 61, 11, 0, 4.62, -0.20, 136
